CustomerID,purcahse_frequency,Total_spending,last_purchased,recency,next_purchase,Gap,churn
15184,1,235.23000000000002,2011-06-02 12:06:00,99,2011-11-10 13:41:00,161.0,1
15186,1,229.26,2011-06-24 14:54:00,77,2011-11-25 14:58:00,154.0,1
15187,6,1883.88,2011-09-09 10:05:00,0,2011-09-30 08:18:00,20.0,0
15189,33,12635.77,2011-09-09 14:18:00,0,2011-10-27 16:55:00,48.0,0
15192,3,1044.32,2011-08-12 11:41:00,28,,,1
15194,11,4469.53,2011-08-05 10:39:00,35,2011-09-13 16:33:00,39.0,0
15197,2,773.25,2011-04-01 11:50:00,161,2011-11-29 10:00:00,241.0,1
15198,2,193.64,2011-09-08 14:42:00,1,,,1
15199,3,967.75,2011-09-06 10:12:00,3,2011-10-11 15:12:00,35.0,0
15201,4,933.26,2011-08-05 14:05:00,35,2011-09-13 14:53:00,39.0,0
15203,4,1328.32,2011-08-26 09:58:00,14,2011-09-21 12:28:00,26.0,0
15204,1,316.58,2010-12-17 13:49:00,266,,,1
15205,1,476.29999999999995,2011-08-04 16:07:00,36,2011-09-15 19:36:00,42.0,0
15206,3,236.7,2011-09-01 11:41:00,8,2011-11-29 13:41:00,89.0,0
15208,2,323.52,2011-06-29 13:51:00,72,2011-10-07 14:43:00,100.0,1
15210,1,331.18,2011-04-28 16:11:00,134,,,1
15211,1,383.07,2010-12-09 16:08:00,274,2011-10-10 13:31:00,304.0,1
15212,1,101.8,2011-04-12 13:45:00,150,,,1
15213,2,328.35,2011-01-25 12:21:00,227,,,1
15214,2,651.63,2011-06-09 09:44:00,92,2011-09-25 16:06:00,108.0,1
15215,1,300.04,2011-09-04 12:24:00,5,2011-10-24 11:40:00,49.0,0
15218,8,3865.35,2011-08-15 12:06:00,25,2011-09-26 12:10:00,42.0,0
15219,1,305.75,2011-06-16 16:57:00,85,,,1
15220,5,1284.05,2011-08-16 14:28:00,24,2011-10-19 12:39:00,63.0,0
15221,1,403.25,2010-12-08 13:08:00,275,,,1
15222,1,585.0,2011-01-25 08:03:00,227,,,1
15223,2,755.75,2011-04-28 11:31:00,134,,,1
15224,2,322.08,2010-12-16 15:02:00,267,,,1
15225,1,409.40000000000003,2011-04-19 14:51:00,143,,,1
15226,1,154.41,2011-02-02 11:41:00,219,,,1
15227,3,876.8199999999999,2011-05-08 10:11:00,124,2011-11-03 11:58:00,179.0,1
15228,3,2224.03,2011-08-02 12:27:00,38,2011-10-04 13:56:00,63.0,0
15230,2,429.6,2011-04-14 14:39:00,148,,,1
15232,2,612.06,2011-08-18 16:27:00,22,,,1
15234,1,197.0,2011-03-08 08:53:00,185,,,1
15235,11,2247.51,2011-05-06 09:44:00,126,,,1
15236,1,321.05,2011-02-14 10:52:00,207,,,1
15237,2,1093.65,2011-05-20 14:47:00,112,2011-09-22 15:28:00,125.0,1
15238,2,772.78,2011-09-05 15:26:00,4,2011-11-10 14:28:00,65.0,0
15240,3,1045.38,2011-06-01 11:27:00,100,2011-09-16 13:45:00,107.0,1
15241,6,1344.86,2011-08-04 16:41:00,36,2011-09-27 14:00:00,53.0,0
15244,1,297.94,2011-04-05 15:12:00,157,2011-10-05 13:19:00,182.0,1
15245,3,2515.84,2011-07-28 18:56:00,43,,,1
15246,2,514.15,2011-04-15 14:45:00,147,,,1
15247,1,356.0,2011-08-09 12:52:00,31,,,1
15249,11,5639.34,2011-09-09 11:46:00,0,2011-10-05 11:37:00,25.0,0
15251,8,9695.82,2011-09-09 15:53:00,0,2011-10-30 12:43:00,50.0,0
15252,1,300.55,2011-06-09 14:15:00,92,2011-11-03 13:30:00,146.0,1
15253,1,173.85,2011-06-23 12:19:00,78,2011-09-12 12:32:00,81.0,0
15254,1,300.36,2011-08-04 15:04:00,36,,,1
15256,1,98.45,2011-07-14 11:47:00,57,,,1
15257,1,317.15,2011-03-01 12:58:00,192,,,1
15258,2,623.16,2011-06-24 12:30:00,77,,,1
15260,6,1810.77,2011-08-31 13:55:00,9,,,1
15261,1,254.82,2011-07-27 15:20:00,44,,,1
15262,1,178.95000000000002,2011-01-20 12:16:00,232,,,1
15263,1,156.51,2011-08-25 10:26:00,15,,,1
15265,2,1506.1200000000001,2011-07-11 14:46:00,60,,,1
15266,1,119.3,2011-01-05 13:40:00,247,,,1
15267,2,1407.76,2011-07-07 11:36:00,64,2011-10-12 11:09:00,96.0,1
15270,5,1850.29,2011-08-14 10:38:00,26,2011-11-24 09:23:00,101.0,1
15271,10,1592.58,2011-09-06 09:49:00,3,2011-10-13 15:28:00,37.0,0
15279,1,290.51,2010-12-20 10:48:00,263,,,1
15280,1,113.12,2011-06-20 17:14:00,81,,,1
15281,8,2191.78,2011-07-26 09:23:00,45,2011-10-12 09:10:00,77.0,0
15288,4,2006.3600000000001,2011-07-07 10:28:00,64,2011-10-27 16:58:00,112.0,1
15289,2,697.98,2011-07-25 11:01:00,46,2011-11-10 13:49:00,108.0,1
15290,12,3392.5899999999997,2011-08-28 10:54:00,12,2011-09-21 14:07:00,24.0,0
15291,12,3685.02,2011-09-06 09:15:00,3,2011-11-04 13:31:00,59.0,0
15292,1,178.39,2011-05-22 15:00:00,110,,,1
15296,5,2599.49,2011-08-22 14:20:00,18,2011-10-20 11:47:00,58.0,0
15298,7,3358.2200000000003,2011-09-08 08:56:00,1,2011-10-30 11:08:00,52.0,0
15299,5,3035.01,2011-06-28 17:01:00,73,2011-10-03 14:18:00,96.0,1
15301,9,3727.4,2011-08-18 09:45:00,22,2011-09-28 09:41:00,40.0,0
15303,1,574.02,2011-02-22 13:59:00,199,,,1
15304,6,491.90000000000003,2011-06-28 08:19:00,73,2011-09-15 08:55:00,79.0,0
15306,2,657.07,2011-09-08 12:47:00,1,2011-10-06 12:56:00,28.0,0
15307,1,205.3,2011-09-05 11:38:00,4,,,1
15308,1,310.47,2011-03-10 13:08:00,183,,,1
15311,65,46020.75,2011-09-06 14:38:00,3,2011-09-13 11:51:00,6.0,0
15312,3,794.8,2011-08-28 14:00:00,12,2011-09-25 13:10:00,27.0,0
15313,1,52.0,2011-08-21 16:02:00,19,,,1
15314,1,327.97,2011-05-24 14:39:00,108,,,1
15315,1,233.54,2011-08-15 15:17:00,25,2011-10-06 12:51:00,51.0,0
15316,1,165.0,2011-01-17 11:34:00,235,,,1
15319,1,204.5,2011-03-01 12:48:00,192,,,1
15321,1,1159.47,2011-02-21 11:10:00,200,2011-09-30 09:39:00,220.0,1
15325,1,161.74,2011-08-28 11:55:00,12,,,1
15326,1,311.71,2011-01-10 11:38:00,242,,,1
15329,2,754.0,2011-07-28 15:31:00,43,2011-10-31 15:36:00,95.0,1
15332,4,1661.06,2010-12-08 14:43:00,275,,,1
15333,1,1028.56,2011-05-15 13:27:00,117,,,1
15334,3,350.82,2011-07-06 11:22:00,65,,,1
15339,1,257.9,2011-01-25 13:15:00,227,2011-10-04 12:51:00,251.0,1
15342,1,406.09,2011-08-02 10:19:00,38,,,1
15346,1,252.42000000000002,2011-01-11 11:18:00,241,,,1
15347,1,201.60000000000002,2010-12-08 15:25:00,275,,,1
15349,2,463.90999999999997,2011-07-04 16:06:00,67,,,1
15350,1,115.65,2010-12-01 13:33:00,282,,,1
15351,1,274.67,2010-12-05 11:49:00,278,2011-09-21 15:54:00,290.0,1
15353,2,770.12,2011-03-30 12:15:00,163,,,1
15356,8,2231.17,2011-08-26 13:25:00,14,2011-09-29 13:11:00,33.0,0
15358,14,5639.81,2011-08-11 12:44:00,29,2011-09-12 09:57:00,31.0,0
15361,1,418.92,2010-12-13 09:52:00,270,,,1
15363,1,326.0,2010-12-02 12:28:00,281,,,1
15364,2,913.19,2011-09-05 09:46:00,4,,,1
15365,2,961.28,2011-09-04 15:37:00,5,2011-09-19 10:43:00,14.0,0
15366,1,105.54,2010-12-16 15:59:00,267,2011-09-25 15:01:00,282.0,1
15367,2,1416.18,2011-04-08 11:50:00,154,2011-10-13 14:10:00,188.0,1
15370,4,1513.46,2011-07-21 18:36:00,50,2011-09-29 13:35:00,69.0,0
15372,1,2007.3999999999999,2011-07-25 16:39:00,46,,,1
15373,9,1686.9,2011-08-16 08:52:00,24,2011-11-16 11:09:00,92.0,1
15374,1,168.0,2011-08-03 09:59:00,37,,,1
15376,2,977.22,2011-08-14 15:39:00,26,2011-10-30 15:04:00,76.0,0
15379,7,3703.29,2011-06-23 13:13:00,78,,,1
15380,2,582.5600000000001,2011-07-21 16:33:00,50,2011-09-14 15:41:00,54.0,0
15381,2,596.85,2011-05-10 11:55:00,122,,,1
15382,4,2127.12,2011-06-08 11:57:00,93,2011-09-16 09:27:00,99.0,1
15384,2,642.41,2011-06-23 10:57:00,78,,,1
15386,1,394.14,2011-06-06 13:47:00,95,,,1
15388,1,140.54,2011-03-14 13:53:00,179,,,1
15389,1,500.0,2011-06-20 16:18:00,81,,,1
15392,1,338.98,2010-12-14 15:50:00,269,2011-09-12 10:01:00,271.0,1
15393,1,124.10000000000001,2011-03-03 16:58:00,190,2011-11-23 16:48:00,264.0,1
15394,2,1436.44,2011-05-19 14:27:00,113,2011-09-22 15:51:00,126.0,1
15395,1,107.45,2011-01-18 12:40:00,234,,,1
15396,1,288.18,2011-08-19 10:56:00,21,,,1
15397,1,94.0,2011-02-23 09:25:00,198,,,1
15400,5,716.2,2011-09-08 13:57:00,1,,,1
15402,2,626.77,2011-07-14 12:17:00,57,,,1
15405,1,349.1,2011-06-03 14:44:00,98,,,1
15406,2,252.29,2011-02-11 16:20:00,210,2011-11-08 13:22:00,269.0,1
15407,3,740.73,2011-06-09 11:32:00,92,2011-11-06 11:55:00,150.0,1
15408,1,267.18,2011-03-20 15:02:00,173,,,1
15410,8,3089.4100000000003,2011-09-01 19:08:00,8,2011-09-16 14:47:00,14.0,0
15411,2,382.21,2011-08-07 12:54:00,33,2011-09-30 14:07:00,54.0,0
15412,1,190.53,2011-06-21 15:24:00,80,,,1
15414,1,36.2,2011-04-11 13:45:00,151,2011-11-02 14:58:00,205.0,1
15415,1,559.61,2011-01-30 14:13:00,222,,,1
15416,3,3144.33,2011-07-07 18:29:00,64,2011-10-06 09:38:00,90.0,0
15421,3,739.36,2011-05-08 14:02:00,124,2011-10-12 09:20:00,156.0,1
15422,2,97.7,2011-01-20 16:17:00,232,,,1
15424,2,383.34,2011-03-30 13:02:00,163,,,1
15426,2,634.13,2011-03-27 16:05:00,166,2011-11-06 13:54:00,223.0,1
15433,2,533.3,2011-05-10 10:45:00,122,,,1
15434,3,587.28,2011-08-24 16:24:00,16,2011-11-08 08:18:00,75.0,0
15436,1,484.1,2011-04-19 16:52:00,143,2011-10-23 16:19:00,186.0,1
15437,1,200.16,2011-03-22 13:11:00,171,,,1
15438,1,156.57999999999998,2011-07-31 14:19:00,40,,,1
15440,2,237.66,2011-07-26 14:27:00,45,2011-10-16 12:16:00,81.0,0
15442,1,594.0,2011-04-05 12:24:00,157,,,1
15443,2,684.8,2011-08-22 12:52:00,18,2011-09-27 11:58:00,35.0,0
15445,1,113.5,2011-03-20 15:06:00,173,,,1
15447,1,155.17,2011-01-13 11:26:00,239,,,1
15448,1,494.64,2011-01-31 10:42:00,221,,,1
15449,2,647.7,2011-06-07 16:42:00,94,2011-11-13 15:02:00,158.0,1
15452,1,237.0,2011-03-20 15:21:00,173,2011-09-29 14:08:00,192.0,1
15453,4,701.2,2011-09-08 15:05:00,1,2011-10-14 14:04:00,35.0,0
15454,1,179.1,2010-12-12 14:21:00,271,,,1
15456,3,434.59000000000003,2011-03-01 13:51:00,192,,,1
15457,1,237.07,2011-03-22 15:31:00,171,,,1
15460,1,214.26,2010-12-20 16:08:00,263,,,1
15462,3,234.6,2011-09-06 13:11:00,3,,,1
15464,1,1044.65,2011-01-05 15:56:00,247,,,1
15465,15,5992.129999999999,2011-07-24 10:03:00,47,2011-09-18 10:19:00,56.0,0
15467,2,402.56,2011-07-17 15:24:00,54,2011-11-30 14:17:00,135.0,1
15469,1,304.3,2011-08-11 16:54:00,29,2011-10-20 16:21:00,69.0,0
15472,1,371.56,2011-08-18 15:17:00,22,,,1
15480,1,905.5,2011-08-15 14:32:00,25,,,1
15482,4,1928.3,2011-06-27 10:29:00,74,2011-10-14 10:42:00,109.0,1
15483,4,225.26,2011-07-01 13:07:00,70,,,1
15485,2,1268.13,2011-01-07 17:18:00,245,2011-11-09 14:31:00,305.0,1
15488,1,91.32000000000001,2011-09-08 10:11:00,1,,,1
15489,1,348.26,2011-05-12 12:54:00,120,2011-10-13 10:55:00,153.0,1
15491,6,3100.09,2011-09-05 15:56:00,4,,,1
15493,3,1286.95,2011-07-13 11:19:00,58,2011-11-07 11:40:00,117.0,1
15494,1,1119.88,2011-08-10 15:29:00,30,2011-11-18 14:51:00,99.0,1
15497,1,970.6,2011-01-24 10:01:00,228,2011-11-22 11:51:00,302.0,1
15498,19,9126.37,2011-08-11 08:39:00,29,2011-09-16 09:56:00,36.0,0
15502,4,5955.53,2011-08-08 11:45:00,32,2011-09-11 11:56:00,34.0,0
15503,1,141.04,2010-12-12 10:57:00,271,,,1
15505,3,2091.14,2011-08-18 10:57:00,22,2011-09-16 12:27:00,29.0,0
15506,1,208.77,2011-07-24 11:45:00,47,2011-10-25 12:00:00,93.0,1
15507,1,475.86,2011-06-21 11:19:00,80,,,1
15508,6,1000.27,2011-06-03 15:43:00,98,,,1
15510,1,250.0,2011-01-13 12:10:00,239,,,1
15512,2,121.0,2011-07-07 10:20:00,64,,,1
15513,17,11352.14,2011-09-06 09:53:00,3,2011-10-30 10:29:00,54.0,0
15514,6,2501.94,2011-04-28 12:06:00,134,2011-11-06 12:12:00,192.0,1
15517,1,267.03,2011-04-20 14:02:00,142,,,1
15518,7,1603.86,2011-08-07 13:08:00,33,2011-10-06 13:05:00,59.0,0
15521,6,2326.7799999999997,2011-09-06 10:04:00,3,2011-10-30 13:42:00,54.0,0
15525,1,274.93,2010-12-01 13:17:00,282,2011-11-22 12:07:00,355.0,1
15527,5,1330.79,2011-07-18 11:42:00,53,2011-09-11 12:56:00,55.0,0
15528,1,229.33,2011-03-30 16:14:00,163,,,1
15529,8,2387.23,2011-07-20 11:38:00,51,2011-09-13 11:14:00,54.0,0
15530,3,1163.69,2011-07-13 12:15:00,58,2011-11-18 12:25:00,128.0,1
15532,3,1214.49,2011-07-31 13:13:00,40,2011-11-14 14:51:00,106.0,1
15535,4,502.9,2011-06-19 16:02:00,82,,,1
15537,1,110.92,2011-06-29 13:10:00,72,,,1
15541,1,85.13000000000001,2011-08-17 14:58:00,23,,,1
15543,1,127.86,2011-02-24 15:26:00,197,,,1
15544,7,2772.37,2011-08-12 09:10:00,28,2011-11-11 15:20:00,91.0,1
15545,1,135.32999999999998,2010-12-03 17:28:00,280,2011-10-16 13:24:00,316.0,1
15547,8,2745.16,2011-08-21 16:24:00,19,2011-09-11 15:44:00,20.0,0
15549,2,1619.88,2011-07-05 12:47:00,66,2011-09-23 16:22:00,80.0,0
15550,3,433.28,2011-08-25 15:18:00,15,2011-12-05 15:38:00,102.0,1
15552,1,90.12,2011-05-06 14:47:00,126,,,1
15554,1,217.2,2011-03-07 09:00:00,186,,,1
15555,10,2809.63,2011-08-28 12:16:00,12,2011-09-22 17:07:00,25.0,0
15561,3,449.66999999999996,2011-07-13 11:20:00,58,2011-11-28 11:07:00,137.0,1
15562,1,134.55,2010-12-23 09:55:00,260,,,1
15563,2,735.62,2011-05-23 11:44:00,109,2011-11-17 12:59:00,178.0,1
15569,5,1375.71,2011-08-28 10:15:00,12,,,1
15570,9,2809.98,2011-07-21 12:29:00,50,2011-11-03 14:27:00,105.0,1
15572,4,1552.79,2011-08-22 10:44:00,18,2011-11-14 11:19:00,84.0,0
15574,4,675.64,2011-06-15 12:01:00,86,,,1
15577,3,258.88,2011-07-11 17:03:00,60,,,1
15578,1,127.1,2011-06-30 13:03:00,71,,,1
15579,1,195.35,2011-01-30 12:09:00,222,2011-10-02 12:45:00,245.0,1
15581,13,3675.77,2011-08-11 09:38:00,29,,,1
15582,2,541.51,2011-08-31 14:52:00,9,2011-11-15 09:55:00,75.0,0
15584,1,150.4,2011-06-30 16:39:00,71,2011-09-28 10:09:00,89.0,0
15585,1,455.3,2011-06-16 08:38:00,85,,,1
15587,2,456.84,2011-07-20 11:00:00,51,2011-09-11 12:10:00,53.0,0
15589,3,478.53000000000003,2011-03-29 09:54:00,164,,,1
15594,2,788.22,2011-09-07 10:51:00,2,2011-09-19 12:27:00,12.0,0
15596,5,1406.59,2011-08-31 10:55:00,9,,,1
15599,1,448.83,2011-05-19 13:05:00,113,2011-11-13 11:44:00,177.0,1
15601,11,5585.46,2011-08-09 09:26:00,31,2011-09-11 15:20:00,33.0,0
15602,5,542.95,2011-05-23 12:35:00,109,2011-09-30 09:38:00,129.0,1
15605,3,690.1800000000001,2011-04-01 13:47:00,161,2011-09-11 10:39:00,162.0,1
15606,8,2439.38,2011-08-12 15:00:00,28,2011-10-09 15:47:00,58.0,0
15607,1,104.76,2011-01-07 12:44:00,245,,,1
15608,1,285.68,2011-08-11 09:56:00,29,2011-10-10 13:30:00,60.0,0
15609,1,298.48,2011-06-08 13:00:00,93,,,1
15611,8,947.1400000000001,2011-08-28 10:40:00,12,2011-09-30 10:40:00,33.0,0
15615,19,7367.85,2011-08-26 12:41:00,14,2011-10-07 14:04:00,42.0,0
15618,3,419.041,2011-09-08 12:57:00,1,2011-11-07 08:34:00,59.0,0
15620,2,875.01,2011-05-03 11:22:00,129,2011-10-14 12:41:00,164.0,1
15622,5,2602.0,2011-05-26 14:09:00,106,2011-09-14 10:32:00,110.0,1
15623,1,301.03,2011-07-21 17:26:00,50,,,1
15624,4,588.13,2011-08-15 11:38:00,25,,,1
15625,4,1534.26,2011-08-28 10:21:00,12,,,1
15626,1,281.88,2011-01-14 10:10:00,238,2011-09-26 10:03:00,254.0,1
15628,5,1625.4,2011-09-02 12:52:00,7,2011-10-05 12:51:00,32.0,0
15630,1,396.86,2011-05-19 10:16:00,113,2011-10-25 15:36:00,159.0,1
15632,6,2351.84,2011-08-10 10:57:00,30,2011-10-07 11:47:00,58.0,0
15636,1,306.7,2011-03-02 14:50:00,191,2011-09-11 11:17:00,192.0,1
15639,1,425.32,2011-07-28 14:30:00,43,,,1
15640,11,8836.74,2011-08-10 10:45:00,30,2011-09-22 14:59:00,43.0,0
15641,4,1887.2,2011-08-26 14:04:00,14,,,1
15643,3,664.0,2011-06-01 07:38:00,100,,,1
15644,4,803.54,2011-06-26 14:54:00,75,,,1
15646,3,447.64000000000004,2011-07-05 09:53:00,66,,,1
15648,2,639.5,2011-05-19 15:53:00,113,,,1
15649,2,816.0,2011-01-07 13:34:00,245,,,1
15651,1,227.32,2011-03-24 08:56:00,169,2011-11-03 08:39:00,223.0,1
15652,1,337.74,2011-09-09 14:22:00,0,,,1
15653,2,877.4399999999999,2011-09-08 10:49:00,1,,,1
15655,1,560.67,2011-04-10 15:25:00,152,,,1
15656,3,563.63,2011-06-14 13:48:00,87,2011-10-25 14:56:00,133.0,1
15658,5,1024.1000000000001,2011-06-02 15:22:00,99,,,1
15660,6,884.34,2011-07-27 09:14:00,44,2011-09-15 13:57:00,50.0,0
15661,2,309.8,2011-01-26 13:56:00,226,,,1
15663,1,138.14,2011-08-25 15:50:00,15,,,1
15665,2,2222.21,2011-06-24 14:57:00,77,,,1
15668,1,76.32000000000001,2011-05-06 10:39:00,126,,,1
15669,3,565.54,2011-08-28 11:19:00,12,2011-10-30 16:03:00,63.0,0
15670,1,173.05,2011-02-16 10:50:00,205,,,1
15671,5,1972.89,2011-09-06 10:53:00,3,2011-11-14 10:50:00,68.0,0
15673,3,2014.7,2011-07-06 10:15:00,65,2011-09-12 16:12:00,68.0,0
15674,4,1379.66,2011-05-10 10:39:00,122,2011-09-27 15:17:00,140.0,1
15675,2,225.39,2011-07-07 19:14:00,64,2011-09-19 13:48:00,73.0,0
15676,1,897.8,2011-03-01 10:19:00,192,2011-11-04 14:19:00,248.0,1
15679,2,260.26,2011-07-08 13:31:00,63,2011-11-09 16:28:00,124.0,1
15680,1,478.89,2010-12-08 14:43:00,275,2011-10-30 14:03:00,325.0,1
15681,3,703.22,2011-06-09 16:34:00,92,2011-11-11 17:10:00,155.0,1
15683,1,193.75,2011-08-14 12:56:00,26,,,1
15687,5,1679.45,2011-06-06 09:13:00,95,2011-10-05 14:03:00,121.0,1
15689,2,254.1,2011-08-12 09:37:00,28,,,1
15690,1,111.0,2011-08-31 11:40:00,9,2011-12-05 15:59:00,96.0,1
15691,1,136.8,2011-04-01 15:13:00,161,,,1
15694,9,3305.78,2011-06-16 16:06:00,85,2011-10-04 09:12:00,109.0,1
15695,2,409.98,2011-03-18 08:32:00,175,,,1
15696,6,1629.95,2011-05-03 11:34:00,129,2011-09-21 08:55:00,140.0,1
15700,2,696.68,2011-06-20 16:53:00,81,,,1
15701,1,853.9,2011-08-21 12:36:00,19,2011-09-27 10:41:00,36.0,0
15703,1,211.5,2011-03-20 10:51:00,173,,,1
15704,4,2293.62,2011-07-22 13:35:00,49,,,1
15705,1,143.1,2011-05-22 15:37:00,110,,,1
15706,1,450.05,2011-08-15 14:32:00,25,2011-09-25 12:45:00,40.0,0
15708,6,2589.34,2011-07-24 12:20:00,47,2011-10-30 10:54:00,97.0,1
15709,1,133.25,2011-03-01 10:38:00,192,,,1
15712,3,766.3100000000001,2011-08-22 11:44:00,18,2011-09-29 13:03:00,38.0,0
15713,2,356.7,2011-07-19 13:34:00,52,,,1
15716,4,1101.1100000000001,2011-07-17 11:59:00,54,,,1
15717,1,150.3,2011-04-19 13:21:00,143,,,1
15719,11,4061.9700000000003,2011-09-01 12:41:00,8,2011-10-07 12:18:00,35.0,0
15722,3,1413.45,2011-08-23 11:30:00,17,2011-11-04 11:41:00,73.0,0
15723,1,190.7,2010-12-10 11:12:00,273,,,1
15724,2,218.25,2011-05-22 14:40:00,110,,,1
15727,6,4589.39,2011-08-24 14:54:00,16,2011-11-23 12:36:00,90.0,0
15729,1,85.0,2011-05-11 12:36:00,121,,,1
15730,2,777.22,2011-09-08 14:28:00,1,2011-10-05 12:31:00,26.0,0
15732,2,294.12,2011-05-11 14:24:00,121,,,1
15733,1,162.3,2011-03-02 09:05:00,191,,,1
15734,2,1339.45,2011-08-17 10:50:00,23,,,1
15737,5,880.9300000000001,2011-07-15 12:33:00,56,2011-09-21 13:24:00,68.0,0
15738,13,3853.4500000000003,2011-09-04 12:04:00,5,2011-10-07 11:17:00,32.0,0
15743,2,434.05,2011-08-18 12:43:00,22,2011-11-02 13:19:00,76.0,0
15745,1,302.85,2011-04-17 13:04:00,145,2011-09-27 10:24:00,162.0,1
15746,1,196.88,2011-07-28 15:21:00,43,,,1
15747,2,525.37,2011-08-11 14:04:00,29,2011-11-27 12:26:00,107.0,1
15749,3,44534.3,2011-04-18 13:20:00,144,,,1
15750,4,1108.18,2011-06-22 12:16:00,79,2011-09-28 13:00:00,98.0,1
15752,6,2093.37,2011-09-07 15:52:00,2,2011-10-31 11:37:00,53.0,0
15753,1,79.2,2011-02-08 12:41:00,213,,,1
15754,1,91.8,2011-04-07 12:24:00,155,2011-09-27 10:12:00,172.0,1
15755,3,1144.83,2011-08-23 15:20:00,17,2011-09-12 15:19:00,19.0,0
15756,3,359.89,2011-07-10 11:19:00,61,2011-10-09 13:30:00,91.0,1
15757,1,261.36,2011-05-06 11:40:00,126,2011-10-05 12:14:00,152.0,1
15759,3,253.04,2011-05-05 15:13:00,127,,,1
15764,5,3276.62,2011-08-24 15:09:00,16,2011-09-12 17:58:00,19.0,0
15768,3,621.8299999999999,2011-08-16 10:48:00,24,,,1
15769,18,41863.72,2011-08-30 11:37:00,10,2011-09-13 09:33:00,13.0,0
15775,1,104.9,2011-04-08 12:56:00,154,,,1
15776,1,241.62,2011-07-29 13:46:00,42,,,1
15777,4,1047.11,2011-04-12 16:43:00,150,,,1
15780,3,475.28000000000003,2011-06-09 12:01:00,92,,,1
15781,2,211.3,2011-07-25 12:25:00,46,2011-11-14 14:57:00,112.0,1
15785,4,1665.83,2011-07-05 10:08:00,66,2011-11-07 11:33:00,125.0,1
15786,1,3147.64,2011-08-17 13:33:00,23,2011-10-24 14:10:00,68.0,0
15789,1,351.3,2010-12-16 14:35:00,267,,,1
15791,1,1223.24,2011-05-19 15:15:00,113,2011-10-27 10:14:00,160.0,1
15793,1,306.64,2011-03-16 10:45:00,177,2011-10-31 11:32:00,229.0,1
15795,1,610.01,2011-07-13 10:43:00,58,,,1
15796,5,1572.77,2011-08-22 14:35:00,18,2011-09-28 16:38:00,37.0,0
15797,4,2207.4,2011-08-18 17:04:00,22,,,1
15799,2,481.24,2011-06-07 15:28:00,94,2011-09-25 12:46:00,109.0,1
15800,2,696.89,2011-08-24 14:23:00,16,,,1
15801,1,137.22,2011-08-22 09:53:00,18,2011-10-10 15:42:00,49.0,0
15802,1,451.42,2011-07-20 11:38:00,51,,,1
15804,5,2554.84,2011-09-06 15:14:00,3,2011-09-14 13:02:00,7.0,0
15805,11,3548.5,2011-08-25 14:50:00,15,2011-10-06 12:23:00,41.0,0
15806,2,521.88,2011-07-05 12:15:00,66,2011-10-24 14:35:00,111.0,1
15808,4,3651.27,2011-02-06 14:33:00,215,,,1
15809,4,399.21,2011-06-08 15:31:00,93,2011-11-03 16:40:00,148.0,1
15810,3,1361.19,2011-06-22 14:01:00,79,2011-09-22 09:38:00,91.0,1
15811,5,1773.8,2011-08-26 09:37:00,14,2011-11-17 15:31:00,83.0,0
15812,5,1801.14,2011-08-24 14:19:00,16,,,1
15813,2,1303.9099999999999,2011-05-16 08:13:00,116,,,1
15815,4,1874.7,2011-07-22 12:20:00,49,2011-10-07 12:42:00,77.0,0
15819,3,1585.47,2011-07-31 15:22:00,40,2011-10-21 14:50:00,81.0,0
15820,1,206.98,2011-01-24 12:00:00,228,,,1
15822,1,440.2,2010-12-15 13:38:00,268,2011-12-06 14:50:00,356.0,1
15823,1,15.0,2010-12-02 15:08:00,281,,,1
15825,1,532.94,2011-06-20 13:27:00,81,,,1
15826,1,720.0,2011-05-13 10:44:00,119,2011-10-14 16:04:00,154.0,1
15827,12,1598.16,2011-08-17 15:05:00,23,2011-09-27 15:35:00,41.0,0
15829,2,636.14,2011-09-01 16:45:00,8,,,1
15831,2,451.11,2011-08-07 13:54:00,33,2011-10-12 13:14:00,65.0,0
15832,1,836.79,2011-03-30 15:29:00,163,,,1
15834,3,1783.22,2011-06-27 10:16:00,74,2011-09-30 14:41:00,95.0,1
15835,3,675.51,2011-07-25 12:50:00,46,2011-10-26 15:47:00,93.0,1
15838,12,14153.5,2011-08-23 12:18:00,17,2011-09-23 09:19:00,30.0,0
15839,1,299.18,2011-07-14 16:35:00,57,2011-09-20 12:12:00,67.0,0
15840,1,241.74,2011-06-20 11:42:00,81,2011-10-12 09:08:00,113.0,1
15841,2,613.26,2011-05-05 14:37:00,127,2011-09-14 13:15:00,131.0,1
15843,1,118.95000000000002,2011-02-09 10:19:00,212,,,1
15845,5,2526.76,2011-07-18 10:05:00,53,2011-09-14 09:22:00,57.0,0
15847,1,180.68,2011-02-24 16:46:00,197,2011-11-01 14:41:00,249.0,1
15850,1,116.16,2011-06-24 14:16:00,77,2011-11-20 14:14:00,148.0,1
15852,2,160.71,2011-06-06 11:22:00,95,,,1
15854,8,2393.69,2011-07-22 13:17:00,49,2011-09-14 12:25:00,53.0,0
15855,5,712.24,2011-07-26 10:20:00,45,,,1
15856,17,11247.93,2011-09-05 17:44:00,4,2011-10-05 17:29:00,29.0,0
15858,2,816.22,2011-02-23 13:21:00,198,2011-09-23 09:39:00,211.0,1
15860,6,767.14,2011-09-02 10:34:00,7,2011-09-25 12:31:00,23.0,0
15861,3,1123.76,2011-07-28 11:29:00,43,2011-10-25 12:12:00,89.0,0
